sample	ieITH_score	score_type
TCGA-AN-A0FJ-01	3.728165635	mrnITH
TCGA-AN-A0FK-01	3.619856764	mrnITH
TCGA-AN-A0FL-01	3.868059442	mrnITH
TCGA-AN-A0FN-01	2.989471814	mrnITH
TCGA-AN-A0FS-01	2.918057963	mrnITH
TCGA-AN-A0FT-01	3.731210739	mrnITH
TCGA-AN-A0FV-01	3.597009803	mrnITH
TCGA-AN-A0FW-01	3.472567602	mrnITH
TCGA-AN-A0FX-01	3.373158475	mrnITH
TCGA-AN-A0FY-01	3.489408589	mrnITH
TCGA-AN-A0FZ-01	3.587534179	mrnITH
TCGA-AN-A0G0-01	3.685923496	mrnITH
TCGA-AN-A0XL-01	2.940519852	mrnITH
TCGA-AN-A0XN-01	3.260812189	mrnITH
TCGA-AN-A0XO-01	3.339065032	mrnITH
TCGA-AN-A0XP-01	3.428491752	mrnITH
TCGA-AN-A0XR-01	3.667792667	mrnITH
TCGA-AN-A0XS-01	3.218176386	mrnITH
TCGA-AN-A0XT-01	3.399907931	mrnITH
TCGA-AN-A0XU-01	3.547711562	mrnITH
TCGA-AN-A0XV-01	3.011708893	mrnITH
TCGA-AN-A0XW-01	3.302835435	mrnITH
TCGA-AO-A03L-01	3.441936533	mrnITH
TCGA-AO-A03M-01	3.435418463	mrnITH
TCGA-AO-A03N-01	3.749117539	mrnITH
TCGA-AO-A03O-01	3.632096495	mrnITH
TCGA-AO-A03P-01	3.579821251	mrnITH
TCGA-AO-A03R-01	3.520816165	mrnITH
TCGA-AO-A03T-01	3.601741114	mrnITH
TCGA-AO-A03U-01	3.208201161	mrnITH
TCGA-AO-A03V-01	3.372372924	mrnITH
TCGA-AO-A0J2-01	3.745345466	mrnITH
TCGA-AO-A0J3-01	3.799920259	mrnITH
TCGA-AO-A0J4-01	3.439715863	mrnITH
TCGA-AO-A0J5-01	3.217297736	mrnITH
TCGA-AO-A0J6-01	3.714453485	mrnITH
TCGA-AO-A0J7-01	3.687921261	mrnITH
TCGA-AO-A0J8-01	3.373280017	mrnITH
TCGA-AO-A0J9-01	3.25610803	mrnITH
TCGA-AO-A0JA-01	3.311037804	mrnITH
TCGA-AO-A0JB-01	3.710501474	mrnITH
TCGA-AO-A0JC-01	3.462205509	mrnITH
TCGA-AO-A0JD-01	3.660109388	mrnITH
TCGA-AO-A0JE-01	3.452193556	mrnITH
TCGA-AO-A0JF-01	2.950184655	mrnITH
TCGA-AO-A0JG-01	3.142386201	mrnITH
TCGA-AO-A0JI-01	3.594318219	mrnITH
TCGA-AO-A0JJ-01	3.000140246	mrnITH
TCGA-AO-A0JL-01	3.736784859	mrnITH
TCGA-AO-A0JM-01	3.593922369	mrnITH
TCGA-AO-A124-01	3.725878614	mrnITH
TCGA-AO-A125-01	3.758169421	mrnITH
TCGA-AO-A126-01	3.538379699	mrnITH
TCGA-AO-A128-01	3.662929631	mrnITH
TCGA-AO-A129-01	3.580740571	mrnITH
TCGA-AO-A12A-01	2.878348487	mrnITH
TCGA-AO-A12B-01	3.737830159	mrnITH
TCGA-AO-A12C-01	3.220988868	mrnITH
TCGA-AO-A12D-01	3.367725299	mrnITH
TCGA-AO-A12E-01	3.064574185	mrnITH
TCGA-AO-A12F-01	3.551058075	mrnITH
TCGA-AO-A12G-01	3.395983153	mrnITH
TCGA-AO-A12H-01	3.500427609	mrnITH
TCGA-AO-A1KO-01	2.80673811	mrnITH
TCGA-AO-A1KP-01	3.686517448	mrnITH
TCGA-AO-A1KQ-01	3.652505053	mrnITH
TCGA-AO-A1KR-01	3.915312906	mrnITH
TCGA-AO-A1KS-01	3.639478912	mrnITH
TCGA-AO-A1KT-01	3.465883547	mrnITH
TCGA-AQ-A04H-01	3.537109917	mrnITH
TCGA-AQ-A04J-01	3.203454461	mrnITH
TCGA-AQ-A04L-01	3.595875183	mrnITH
TCGA-AQ-A0Y5-01	3.377764079	mrnITH
TCGA-AQ-A1H2-01	3.61619025	mrnITH
TCGA-AQ-A1H3-01	3.057661755	mrnITH
TCGA-AQ-A54N-01	3.969247398	mrnITH
TCGA-AQ-A54O-01	3.888998138	mrnITH
TCGA-AQ-A7U7-01	3.218327367	mrnITH
TCGA-AR-A0TP-01	3.637234642	mrnITH
TCGA-AR-A0TQ-01	3.441379099	mrnITH
TCGA-AR-A0TR-01	3.667268155	mrnITH
TCGA-AR-A0TS-01	3.365692443	mrnITH
TCGA-AR-A0TT-01	3.396692734	mrnITH
TCGA-AR-A0TU-01	3.84085411	mrnITH
TCGA-AR-A0TV-01	3.689550602	mrnITH
TCGA-AR-A0TW-01	3.72534812	mrnITH
TCGA-AR-A0TX-01	3.352039372	mrnITH
TCGA-AR-A0TY-01	3.720780455	mrnITH
TCGA-AR-A0TZ-01	3.583881546	mrnITH
TCGA-AR-A0U0-01	3.68694832	mrnITH
TCGA-AR-A0U2-01	3.717821452	mrnITH
TCGA-AR-A0U3-01	3.52783906	mrnITH
TCGA-AR-A0U4-01	3.626698805	mrnITH
TCGA-AR-A1AH-01	3.745300958	mrnITH
TCGA-AR-A1AI-01	3.700652468	mrnITH
TCGA-AR-A1AJ-01	3.379410187	mrnITH
TCGA-AR-A1AK-01	3.068825912	mrnITH
TCGA-AR-A1AL-01	2.768184725	mrnITH
TCGA-AR-A1AM-01	3.040777566	mrnITH
TCGA-AR-A1AN-01	3.215918734	mrnITH
TCGA-AR-A1AO-01	3.029627579	mrnITH
TCGA-AR-A1AP-01	3.339478401	mrnITH
TCGA-AR-A1AQ-01	3.602944953	mrnITH
TCGA-AR-A1AR-01	3.523509804	mrnITH
TCGA-AR-A1AS-01	3.595665005	mrnITH
TCGA-AR-A1AT-01	3.441281068	mrnITH
TCGA-AR-A1AU-01	3.029784282	mrnITH
TCGA-AR-A1AV-01	3.456686053	mrnITH
TCGA-AR-A1AW-01	3.371832841	mrnITH
TCGA-AR-A1AX-01	3.161399078	mrnITH
TCGA-AR-A1AY-01	3.6547416	mrnITH
TCGA-AR-A24H-01	3.628897356	mrnITH
TCGA-AR-A24K-01	3.621353785	mrnITH
TCGA-AR-A24L-01	3.384333496	mrnITH
TCGA-AR-A24M-01	3.251201105	mrnITH
TCGA-AR-A24N-01	3.455235219	mrnITH
TCGA-AR-A24O-01	2.758488266	mrnITH
TCGA-AR-A24P-01	3.17555282	mrnITH
TCGA-AR-A24Q-01	3.390089005	mrnITH
TCGA-AR-A24R-01	3.449723877	mrnITH
TCGA-AR-A24S-01	3.300774105	mrnITH
TCGA-AR-A24T-01	3.036579823	mrnITH
TCGA-AR-A24U-01	3.341059314	mrnITH
TCGA-AR-A24V-01	3.258353101	mrnITH
TCGA-AR-A24W-01	2.72214556	mrnITH
TCGA-AR-A24X-01	3.289855309	mrnITH
TCGA-AR-A24Z-01	3.561951404	mrnITH
TCGA-AR-A250-01	3.37997009	mrnITH
TCGA-AR-A251-01	3.598464583	mrnITH
TCGA-AR-A252-01	3.180079617	mrnITH
TCGA-AR-A254-01	3.340075049	mrnITH
TCGA-AR-A255-01	3.131701948	mrnITH
TCGA-AR-A256-01	3.685260497	mrnITH
TCGA-AR-A2LE-01	3.330099717	mrnITH
TCGA-AR-A2LH-01	3.130097328	mrnITH
TCGA-AR-A2LJ-01	3.540369911	mrnITH
TCGA-AR-A2LK-01	3.44381569	mrnITH
TCGA-AR-A2LL-01	3.4491239	mrnITH
TCGA-AR-A2LM-01	3.004991131	mrnITH
TCGA-AR-A2LN-01	2.767764915	mrnITH
TCGA-AR-A2LO-01	2.984948115	mrnITH
TCGA-AR-A2LQ-01	2.672333377	mrnITH
TCGA-AR-A2LR-01	3.522322422	mrnITH
TCGA-AR-A5QM-01	3.262913475	mrnITH
TCGA-AR-A5QN-01	3.175012611	mrnITH
TCGA-AR-A5QP-01	3.053985618	mrnITH
TCGA-AR-A5QQ-01	3.758503738	mrnITH
TCGA-B6-A0I1-01	3.893726773	mrnITH
TCGA-B6-A0I2-01	3.811099455	mrnITH
TCGA-B6-A0I5-01	3.658792973	mrnITH
TCGA-B6-A0I6-01	3.536382061	mrnITH
TCGA-B6-A0I8-01	3.557750938	mrnITH
TCGA-B6-A0I9-01	3.545540461	mrnITH
TCGA-B6-A0IA-01	3.931150944	mrnITH
TCGA-B6-A0IB-01	3.722496369	mrnITH
TCGA-B6-A0IC-01	3.607962572	mrnITH
TCGA-B6-A0IE-01	3.614451511	mrnITH
TCGA-B6-A0IG-01	3.595457382	mrnITH
TCGA-B6-A0IH-01	2.902934445	mrnITH
TCGA-B6-A0IJ-01	3.705580183	mrnITH
TCGA-B6-A0IK-01	3.53762897	mrnITH
TCGA-B6-A0IM-01	3.425428622	mrnITH
TCGA-B6-A0IN-01	3.500528484	mrnITH
TCGA-B6-A0IO-01	3.503431765	mrnITH
TCGA-B6-A0IP-01	3.189351307	mrnITH
TCGA-B6-A0IQ-01	3.715015889	mrnITH
TCGA-B6-A0RE-01	3.634085325	mrnITH
TCGA-B6-A0RG-01	3.58920573	mrnITH
TCGA-B6-A0RH-01	3.63754174	mrnITH
TCGA-B6-A0RI-01	3.356329501	mrnITH
TCGA-B6-A0RL-01	3.863426034	mrnITH
TCGA-B6-A0RM-01	3.533920141	mrnITH
TCGA-B6-A0RN-01	3.369654462	mrnITH
TCGA-B6-A0RO-01	3.65310492	mrnITH
TCGA-B6-A0RP-01	3.251625261	mrnITH
TCGA-B6-A0RQ-01	2.790154849	mrnITH
TCGA-B6-A0RS-01	3.509170068	mrnITH
TCGA-B6-A0RT-01	3.386763743	mrnITH
TCGA-B6-A0RU-01	3.291149347	mrnITH
TCGA-B6-A0RV-01	3.127170818	mrnITH
TCGA-B6-A0WS-01	3.298326751	mrnITH
TCGA-B6-A0WT-01	3.291371585	mrnITH
TCGA-B6-A0WV-01	3.558096431	mrnITH
TCGA-B6-A0WW-01	3.57405432	mrnITH
TCGA-B6-A0WX-01	3.373490785	mrnITH
TCGA-B6-A0WY-01	3.125167426	mrnITH
TCGA-B6-A0WZ-01	3.586523963	mrnITH
TCGA-B6-A0X0-01	3.530360296	mrnITH
TCGA-B6-A0X1-01	3.720510358	mrnITH
TCGA-B6-A0X4-01	3.577585798	mrnITH
TCGA-B6-A0X5-01	3.736848902	mrnITH
TCGA-B6-A0X7-01	3.064564885	mrnITH
TCGA-B6-A1KC-01	3.680555362	mrnITH
TCGA-B6-A1KF-01	3.749075072	mrnITH
TCGA-B6-A1KI-01	3.209348313	mrnITH
TCGA-B6-A1KN-01	3.432204377	mrnITH
TCGA-B6-A2IU-01	3.485987947	mrnITH
TCGA-B6-A3ZX-01	3.465472819	mrnITH
TCGA-B6-A400-01	3.596736258	mrnITH
TCGA-B6-A401-01	3.492225731	mrnITH
TCGA-B6-A402-01	3.752490307	mrnITH
TCGA-B6-A408-01	3.512938962	mrnITH
TCGA-B6-A409-01	3.768193047	mrnITH
TCGA-B6-A40B-01	3.579043298	mrnITH
TCGA-B6-A40C-01	3.491793486	mrnITH
TCGA-BH-A0AU-01	3.387878299	mrnITH
TCGA-BH-A0AV-01	3.444821013	mrnITH
TCGA-BH-A0AW-01	3.534458623	mrnITH
TCGA-BH-A0AY-01	3.403349671	mrnITH
TCGA-BH-A0AZ-01	3.059657001	mrnITH
TCGA-BH-A0B0-01	3.208025481	mrnITH
TCGA-BH-A0B1-01	3.342846064	mrnITH
TCGA-BH-A0B3-01	3.536734593	mrnITH
TCGA-BH-A0B4-01	3.445703627	mrnITH
TCGA-BH-A0B5-01	3.227225418	mrnITH
TCGA-BH-A0B6-01	3.529967771	mrnITH
TCGA-BH-A0B7-01	3.246699504	mrnITH
TCGA-BH-A0B8-01	3.501000111	mrnITH
TCGA-BH-A0B9-01	3.676961318	mrnITH
TCGA-BH-A0BA-01	3.133340632	mrnITH
TCGA-BH-A0BC-01	3.307799671	mrnITH
TCGA-BH-A0BD-01	3.263270465	mrnITH
TCGA-BH-A0BF-01	3.241184433	mrnITH
TCGA-BH-A0BG-01	3.44576855	mrnITH
TCGA-BH-A0BJ-01	3.125462711	mrnITH
TCGA-BH-A0BL-01	3.173427275	mrnITH
TCGA-BH-A0BM-01	3.035435002	mrnITH
TCGA-BH-A0BO-01	2.909189009	mrnITH
TCGA-BH-A0BP-01	3.143260953	mrnITH
TCGA-BH-A0BQ-01	3.179521312	mrnITH
TCGA-BH-A0BR-01	3.386804758	mrnITH
TCGA-BH-A0BS-01	3.523660899	mrnITH
TCGA-BH-A0BT-01	3.594355959	mrnITH
TCGA-BH-A0BV-01	3.401903386	mrnITH
TCGA-BH-A0BW-01	3.630573184	mrnITH
TCGA-BH-A0BZ-01	3.520569858	mrnITH
TCGA-BH-A0C0-01	3.602762393	mrnITH
TCGA-BH-A0C1-01	3.271370076	mrnITH
TCGA-BH-A0C3-01	2.991638209	mrnITH
TCGA-BH-A0C7-01	3.36440498	mrnITH
TCGA-BH-A0DD-01	3.539341662	mrnITH
TCGA-BH-A0DE-01	3.006005548	mrnITH
TCGA-BH-A0DG-01	3.1598583	mrnITH
TCGA-BH-A0DH-01	3.545101195	mrnITH
TCGA-BH-A0DI-01	2.995083575	mrnITH
TCGA-BH-A0DK-01	3.242564277	mrnITH
TCGA-BH-A0DL-01	3.638162647	mrnITH
TCGA-BH-A0DO-01	2.928804522	mrnITH
TCGA-BH-A0DP-01	3.058029256	mrnITH
TCGA-BH-A0DQ-01	3.112288876	mrnITH
TCGA-BH-A0DS-01	3.367977131	mrnITH
TCGA-BH-A0DT-01	2.935446025	mrnITH
TCGA-BH-A0DV-01	2.894602126	mrnITH
TCGA-BH-A0DX-01	3.20452836	mrnITH
TCGA-BH-A0DZ-01	3.633506558	mrnITH
TCGA-BH-A0E0-01	3.789793428	mrnITH
TCGA-BH-A0E1-01	3.382543262	mrnITH
TCGA-BH-A0E2-01	3.401276708	mrnITH
TCGA-BH-A0E6-01	3.756041119	mrnITH
TCGA-BH-A0E7-01	3.424432326	mrnITH
TCGA-BH-A0E9-01	2.884233602	mrnITH
TCGA-BH-A0EA-01	2.847119632	mrnITH
TCGA-BH-A0EB-01	3.277442133	mrnITH
TCGA-BH-A0EE-01	3.83704894	mrnITH
TCGA-BH-A0EI-01	3.249395124	mrnITH
TCGA-BH-A0GY-01	3.472753496	mrnITH
TCGA-BH-A0GZ-01	3.438830508	mrnITH
TCGA-BH-A0H0-01	3.668195434	mrnITH
TCGA-BH-A0H3-01	2.839984411	mrnITH
TCGA-BH-A0H5-01	3.073057068	mrnITH
TCGA-BH-A0H6-01	3.338052483	mrnITH
TCGA-BH-A0H7-01	3.485000326	mrnITH
TCGA-BH-A0H9-01	3.448832604	mrnITH
TCGA-BH-A0HA-01	3.383337642	mrnITH
TCGA-BH-A0HB-01	3.585596068	mrnITH
TCGA-BH-A0HF-01	3.179584209	mrnITH
TCGA-BH-A0HI-01	3.322204703	mrnITH
TCGA-BH-A0HK-01	3.258791481	mrnITH
TCGA-BH-A0HL-01	3.699072527	mrnITH
TCGA-BH-A0HN-01	3.811705524	mrnITH
TCGA-BH-A0HO-01	3.420798737	mrnITH
TCGA-BH-A0HP-01	3.04004471	mrnITH
TCGA-BH-A0HQ-01	3.226047223	mrnITH
TCGA-BH-A0HU-01	3.618268459	mrnITH
TCGA-BH-A0HW-01	3.686017605	mrnITH
TCGA-BH-A0HX-01	3.32388369	mrnITH
TCGA-BH-A0HY-01	3.558412676	mrnITH
TCGA-BH-A0RX-01	3.526209778	mrnITH
TCGA-BH-A0W3-01	3.590057223	mrnITH
TCGA-BH-A0W4-01	3.037348014	mrnITH
TCGA-BH-A0W5-01	2.978805913	mrnITH
TCGA-BH-A0W7-01	3.333501382	mrnITH
TCGA-BH-A0WA-01	3.481241181	mrnITH
TCGA-BH-A18F-01	3.0998727	mrnITH
TCGA-BH-A18G-01	3.720525838	mrnITH
TCGA-BH-A18H-01	3.42974065	mrnITH
TCGA-BH-A18I-01	3.111322984	mrnITH
TCGA-BH-A18J-01	3.422931177	mrnITH
TCGA-BH-A18K-01	3.322534661	mrnITH
TCGA-BH-A18L-01	3.716495344	mrnITH
TCGA-BH-A18M-01	2.930118641	mrnITH
TCGA-BH-A18N-01	3.440312897	mrnITH
TCGA-BH-A18P-01	3.405823079	mrnITH
TCGA-BH-A18Q-01	3.251295624	mrnITH
TCGA-BH-A18R-01	3.44387078	mrnITH
TCGA-BH-A18S-01	3.544517526	mrnITH
TCGA-BH-A18T-01	3.767263823	mrnITH
TCGA-BH-A18U-01	3.554057246	mrnITH
TCGA-BH-A18V-06	3.647239792	mrnITH
TCGA-BH-A18V-01	3.640159904	mrnITH
TCGA-BH-A1EN-01	3.70683124	mrnITH
TCGA-BH-A1EO-01	3.241779273	mrnITH
TCGA-BH-A1ES-06	3.785020667	mrnITH
TCGA-BH-A1ES-01	3.426774993	mrnITH
TCGA-BH-A1ET-01	3.260401292	mrnITH
TCGA-BH-A1EU-01	2.991573315	mrnITH
TCGA-BH-A1EV-01	3.503208111	mrnITH
TCGA-BH-A1EW-01	3.298288293	mrnITH
TCGA-BH-A1EX-01	3.288492852	mrnITH
TCGA-BH-A1EY-01	3.426990229	mrnITH
TCGA-BH-A1F0-01	3.240488582	mrnITH
TCGA-BH-A1F2-01	3.503701819	mrnITH
TCGA-BH-A1F5-01	3.656223544	mrnITH
TCGA-BH-A1F6-01	3.551894206	mrnITH
TCGA-BH-A1F8-01	3.745489104	mrnITH
TCGA-BH-A1FB-01	2.734010581	mrnITH
TCGA-BH-A1FC-01	3.747563917	mrnITH
TCGA-BH-A1FD-01	3.577338621	mrnITH
TCGA-BH-A1FE-06	3.330980463	mrnITH
TCGA-BH-A1FE-01	3.168964272	mrnITH
TCGA-BH-A1FG-01	3.571819934	mrnITH
TCGA-BH-A1FH-01	2.610277717	mrnITH
TCGA-BH-A1FJ-01	3.577825985	mrnITH
TCGA-BH-A1FL-01	3.306353825	mrnITH
TCGA-BH-A1FM-01	3.797590551	mrnITH
TCGA-BH-A1FN-01	3.496691126	mrnITH
TCGA-BH-A1FR-01	3.347796811	mrnITH
TCGA-BH-A1FU-01	3.140554555	mrnITH
TCGA-BH-A201-01	2.996619191	mrnITH
TCGA-BH-A202-01	3.469645805	mrnITH
TCGA-BH-A203-01	3.486821287	mrnITH
TCGA-BH-A204-01	3.784215192	mrnITH
TCGA-BH-A208-01	3.18597739	mrnITH
TCGA-BH-A209-01	3.537516109	mrnITH
TCGA-BH-A28O-01	2.716168541	mrnITH
TCGA-BH-A28Q-01	3.181732044	mrnITH
TCGA-BH-A2L8-01	3.331793599	mrnITH
TCGA-BH-A42T-01	3.663652786	mrnITH
TCGA-BH-A42U-01	3.326004665	mrnITH
TCGA-BH-A42V-01	3.014243765	mrnITH
TCGA-BH-A5IZ-01	3.749592861	mrnITH
TCGA-BH-A5J0-01	3.662825017	mrnITH
TCGA-BH-A6R8-01	3.754368656	mrnITH
TCGA-BH-A6R9-01	3.365893199	mrnITH
TCGA-BH-A8FY-01	3.67792349	mrnITH
TCGA-BH-A8FZ-01	3.136915915	mrnITH
TCGA-BH-A8G0-01	2.925405628	mrnITH
TCGA-BH-AB28-01	3.230548439	mrnITH
TCGA-C8-A12K-01	3.624806218	mrnITH
TCGA-C8-A12L-01	3.628907147	mrnITH
TCGA-C8-A12M-01	3.663868897	mrnITH
TCGA-C8-A12N-01	3.303086689	mrnITH
TCGA-C8-A12O-01	3.332277994	mrnITH
TCGA-C8-A12P-01	3.626231891	mrnITH
TCGA-C8-A12Q-01	3.408974363	mrnITH
TCGA-C8-A12T-01	3.507567808	mrnITH
TCGA-C8-A12U-01	3.81134737	mrnITH
TCGA-C8-A12V-01	3.451335988	mrnITH
TCGA-C8-A12W-01	3.537305751	mrnITH
TCGA-C8-A12X-01	3.722824026	mrnITH
TCGA-C8-A12Y-01	3.65466058	mrnITH
TCGA-C8-A12Z-01	3.650046643	mrnITH
TCGA-C8-A130-01	3.489168984	mrnITH
TCGA-C8-A131-01	3.634242549	mrnITH
TCGA-C8-A132-01	3.150410905	mrnITH
TCGA-C8-A133-01	3.820749261	mrnITH
TCGA-C8-A134-01	3.566311922	mrnITH
TCGA-C8-A135-01	3.448938436	mrnITH
TCGA-C8-A137-01	3.69572523	mrnITH
TCGA-C8-A138-01	3.583063883	mrnITH
TCGA-C8-A1HE-01	3.296060569	mrnITH
TCGA-C8-A1HF-01	3.567194795	mrnITH
TCGA-C8-A1HG-01	3.692160662	mrnITH
TCGA-C8-A1HI-01	3.349993621	mrnITH
TCGA-C8-A1HJ-01	3.780323949	mrnITH
TCGA-C8-A1HK-01	3.669557518	mrnITH
TCGA-C8-A1HL-01	3.534570422	mrnITH
TCGA-C8-A1HM-01	3.651425209	mrnITH
TCGA-C8-A1HN-01	3.634078575	mrnITH
TCGA-C8-A1HO-01	3.596500225	mrnITH
TCGA-C8-A26V-01	3.490816582	mrnITH
TCGA-C8-A26W-01	3.34929755	mrnITH
TCGA-C8-A26X-01	3.545878049	mrnITH
TCGA-C8-A26Y-01	3.675499297	mrnITH
TCGA-C8-A26Z-01	3.517934352	mrnITH
TCGA-C8-A273-01	3.525742161	mrnITH
TCGA-C8-A274-01	3.538011127	mrnITH
TCGA-C8-A275-01	3.550246731	mrnITH
TCGA-C8-A278-01	3.515066633	mrnITH
TCGA-C8-A27A-01	3.673927601	mrnITH
TCGA-C8-A27B-01	3.723461904	mrnITH
TCGA-C8-A3M7-01	2.953958923	mrnITH
TCGA-C8-A3M8-01	3.46141567	mrnITH
TCGA-C8-A8HP-01	3.6737392	mrnITH
TCGA-C8-A8HQ-01	3.451943289	mrnITH
TCGA-C8-A8HR-01	3.072168991	mrnITH
TCGA-D8-A13Y-01	3.784107812	mrnITH
TCGA-D8-A13Z-01	3.513252474	mrnITH
TCGA-D8-A140-01	3.447764919	mrnITH
TCGA-D8-A141-01	3.120029865	mrnITH
TCGA-D8-A142-01	3.402102908	mrnITH
TCGA-D8-A143-01	3.692666979	mrnITH
TCGA-D8-A145-01	2.920749047	mrnITH
TCGA-D8-A146-01	2.997134125	mrnITH
TCGA-D8-A147-01	3.555773037	mrnITH
TCGA-D8-A1J8-01	3.667752883	mrnITH
TCGA-D8-A1J9-01	3.506440413	mrnITH
TCGA-D8-A1JA-01	3.746827017	mrnITH
TCGA-D8-A1JB-01	2.933070029	mrnITH
TCGA-D8-A1JC-01	3.437322941	mrnITH
TCGA-D8-A1JD-01	3.375698538	mrnITH
TCGA-D8-A1JE-01	3.493914224	mrnITH
TCGA-D8-A1JF-01	3.629467498	mrnITH
TCGA-D8-A1JG-01	3.57337401	mrnITH
TCGA-D8-A1JH-01	2.807664884	mrnITH
TCGA-D8-A1JI-01	3.658407385	mrnITH
TCGA-D8-A1JJ-01	3.421642838	mrnITH
TCGA-D8-A1JK-01	3.595762753	mrnITH
TCGA-D8-A1JL-01	3.439554288	mrnITH
TCGA-D8-A1JM-01	3.789602602	mrnITH
TCGA-D8-A1JN-01	3.617271644	mrnITH
TCGA-D8-A1JP-01	3.314820157	mrnITH
TCGA-D8-A1JS-01	3.853231631	mrnITH
TCGA-D8-A1JT-01	3.814737891	mrnITH
TCGA-D8-A1JU-01	2.696818755	mrnITH
TCGA-D8-A1X5-01	3.580604525	mrnITH
TCGA-D8-A1X6-01	3.635974011	mrnITH
TCGA-D8-A1X7-01	3.438467668	mrnITH
TCGA-D8-A1X8-01	3.092570156	mrnITH
TCGA-D8-A1X9-01	3.435058179	mrnITH
TCGA-D8-A1XA-01	3.547301894	mrnITH
TCGA-D8-A1XB-01	3.132950247	mrnITH
TCGA-D8-A1XC-01	3.572091356	mrnITH
TCGA-D8-A1XD-01	3.465819124	mrnITH
TCGA-D8-A1XF-01	3.785570771	mrnITH
TCGA-D8-A1XG-01	3.387295846	mrnITH
TCGA-D8-A1XJ-01	3.61844571	mrnITH
TCGA-D8-A1XK-01	3.713628594	mrnITH
TCGA-D8-A1XL-01	3.692043333	mrnITH
TCGA-D8-A1XM-01	3.102438705	mrnITH
TCGA-D8-A1XO-01	3.221920793	mrnITH
TCGA-D8-A1XQ-01	3.588219337	mrnITH
TCGA-D8-A1XR-01	3.439041054	mrnITH
TCGA-D8-A1XS-01	3.336781711	mrnITH
TCGA-D8-A1XT-01	3.440765591	mrnITH
TCGA-D8-A1XU-01	3.315661584	mrnITH
TCGA-D8-A1XV-01	3.577843275	mrnITH
TCGA-D8-A1XW-01	3.404686468	mrnITH
TCGA-D8-A1XY-01	3.352788019	mrnITH
TCGA-D8-A1XZ-01	3.500843528	mrnITH
TCGA-D8-A1Y0-01	3.206842729	mrnITH
TCGA-D8-A1Y1-01	3.394373883	mrnITH
TCGA-D8-A1Y2-01	3.324123701	mrnITH
TCGA-D8-A1Y3-01	3.915456664	mrnITH
TCGA-D8-A27E-01	3.382908964	mrnITH
TCGA-D8-A27F-01	3.592681913	mrnITH
TCGA-D8-A27G-01	3.254896107	mrnITH
TCGA-D8-A27H-01	3.483893307	mrnITH
TCGA-D8-A27I-01	2.677213548	mrnITH
TCGA-D8-A27K-01	3.096839952	mrnITH
TCGA-D8-A27L-01	3.054296358	mrnITH
TCGA-D8-A27M-01	3.353844478	mrnITH
TCGA-D8-A27N-01	3.418729285	mrnITH
TCGA-D8-A27P-01	3.058872376	mrnITH
TCGA-D8-A27R-01	3.47834472	mrnITH
TCGA-D8-A27T-01	3.111214156	mrnITH
TCGA-D8-A27V-01	3.179266183	mrnITH
TCGA-D8-A27W-01	3.544191434	mrnITH
TCGA-D8-A3Z5-01	3.281640828	mrnITH
TCGA-D8-A3Z6-01	3.409436589	mrnITH
TCGA-D8-A4Z1-01	2.812535267	mrnITH
TCGA-D8-A73U-01	3.321610411	mrnITH
TCGA-D8-A73W-01	3.369395173	mrnITH
TCGA-D8-A73X-01	3.228552438	mrnITH
TCGA-E2-A105-01	3.576531696	mrnITH
TCGA-E2-A106-01	3.635659784	mrnITH
TCGA-E2-A107-01	3.607894466	mrnITH
TCGA-E2-A108-01	2.928297179	mrnITH
TCGA-E2-A109-01	3.538122558	mrnITH
TCGA-E2-A10A-01	3.431467606	mrnITH
TCGA-E2-A10B-01	3.336393983	mrnITH
TCGA-E2-A10C-01	3.706398735	mrnITH
TCGA-E2-A10E-01	3.268986392	mrnITH
TCGA-E2-A10F-01	3.113613755	mrnITH
TCGA-E2-A14N-01	3.777262195	mrnITH
TCGA-E2-A14O-01	3.837578401	mrnITH
TCGA-E2-A14P-01	3.65893934	mrnITH
TCGA-E2-A14Q-01	3.189976595	mrnITH
TCGA-E2-A14R-01	3.751227835	mrnITH
TCGA-E2-A14S-01	3.449224198	mrnITH
TCGA-E2-A14T-01	3.537524577	mrnITH
TCGA-E2-A14U-01	3.121638842	mrnITH
TCGA-E2-A14V-01	3.476820962	mrnITH
TCGA-E2-A14W-01	3.746784927	mrnITH
TCGA-E2-A14X-01	3.424293326	mrnITH
TCGA-E2-A14Y-01	3.802302543	mrnITH
TCGA-E2-A14Z-01	3.325212822	mrnITH
TCGA-E2-A150-01	3.540626518	mrnITH
TCGA-E2-A152-01	3.404024452	mrnITH
TCGA-E2-A153-01	3.195590035	mrnITH
TCGA-E2-A154-01	3.447350184	mrnITH
TCGA-E2-A155-01	3.679853213	mrnITH
TCGA-E2-A156-01	3.51167794	mrnITH
TCGA-E2-A158-01	3.792517193	mrnITH
TCGA-E2-A159-01	3.488906835	mrnITH
TCGA-E2-A15A-06	3.479099296	mrnITH
TCGA-E2-A15A-01	3.473270085	mrnITH
TCGA-E2-A15C-01	3.208322194	mrnITH
TCGA-E2-A15D-01	3.16460453	mrnITH
TCGA-E2-A15E-06	3.568843724	mrnITH
TCGA-E2-A15E-01	2.963097439	mrnITH
TCGA-E2-A15F-01	3.382509013	mrnITH
TCGA-E2-A15G-01	3.352129887	mrnITH
TCGA-E2-A15H-01	3.436016478	mrnITH
