sample	value
TCGA-BH-A0HF-01A	0.0355
TCGA-BH-A0HF-01A	2.9089
TCGA-BH-A0HF-01A	0.0423
TCGA-BH-A0HF-01A	2.6815
TCGA-BH-A0HF-01A	0.0025
TCGA-BH-A0HF-01A	2.6067
TCGA-BH-A0HF-01A	-0.0103
TCGA-BH-A0HF-01A	2.8528
TCGA-BH-A0HF-01A	-0.0173
TCGA-BH-A0HF-01A	2.761
TCGA-BH-A0HF-01A	-0.0314
TCGA-BH-A0HF-01A	3.5387
TCGA-BH-A0HF-01A	-0.0135
TCGA-BH-A0HF-01A	2.7465
TCGA-BH-A0HF-01A	0.0176
TCGA-BH-A0HF-01A	2.3873
TCGA-BH-A0HF-01A	-0.0825
TCGA-BH-A0HF-01A	2.3475
TCGA-BH-A0HF-01A	-0.0045
TCGA-BH-A0HF-01A	2.3913
TCGA-BH-A0HF-01A	0.0155
TCGA-BH-A0HF-01A	3.7116
TCGA-BH-A0HF-01A	0.0098
TCGA-BH-A0HF-01A	2.7607
TCGA-BH-A0HF-01A	0.0046
TCGA-BH-A0HF-01A	1.5915
TCGA-BH-A0HF-01A	-0.0002
TCGA-BH-A0HF-01A	2.069
TCGA-BH-A0HF-01A	-0.0031
TCGA-BH-A0HF-01A	2.3147
TCGA-BH-A0HF-01A	0.0359
TCGA-BH-A0HF-01A	2.7935
TCGA-BH-A0HF-01A	-0.0073
TCGA-BH-A0HF-01A	2.7818
TCGA-BH-A0HF-01A	-0.0088
TCGA-BH-A0HF-01A	1.9799
TCGA-BH-A0HF-01A	0.353
TCGA-BH-A0HF-01A	-0.1718
TCGA-BH-A0HF-01A	2.0369
TCGA-BH-A0HF-01A	0.1082
TCGA-BH-A0HF-01A	5.2039
TCGA-BH-A0HF-01A	0.7979
TCGA-BH-A0HF-01A	0.0352
TCGA-BH-A0HF-01A	2.7246
TCGA-BH-A0HF-01A	-0.074
TCGA-BH-A0HF-01A	3.0076
TCGA-BH-A0HF-01A	0.0103
TCGA-BH-A0HF-01A	2.2519
TCGA-BH-A0HF-01A	-0.1038
TCGA-BH-A0HF-01A	1.1859
TCGA-BH-A0HF-01A	-0.0816
TCGA-BH-A0HF-01A	2.7231
TCGA-BH-A0HF-01A	0.1561
TCGA-BH-A0HF-01A	1.7321
TCGA-BH-A0HF-01A	0.0347
TCGA-BH-A0HF-01A	-2.161
TCGA-BH-A0HF-01A	0.0262
TCGA-BH-A0HF-01A	3.8269
TCGA-BH-A0HF-01A	0.0033
TCGA-BH-A0HF-01A	2.8535
TCGA-BH-A0HF-01A	0.0315
TCGA-BH-A0HF-01A	2.6679
TCGA-BH-A0HF-01A	0.0119
TCGA-BH-A0HF-01A	0.0205
TCGA-BH-A0HF-01A	2.0693
TCGA-BH-A0HF-01A	0.0431
TCGA-BH-A0HF-01A	1.9188
TCGA-BH-A0HF-01A	-0.0274
TCGA-BH-A0HF-01A	-1.0241
TCGA-BH-A0HF-01A	0.1484
TCGA-BH-A0HF-01A	1.7088
TCGA-BH-A0HF-01A	0.0555
TCGA-BH-A0HF-01A	-3.1064
TCGA-BH-A0HF-01A	0.0786
TCGA-BH-A0HF-01A	1.3047
TCGA-BH-A0HF-01A	-0.0069
TCGA-BH-A0HF-01A	-0.4221
TCGA-BH-A0HF-01A	-3.84
TCGA-BH-A0HF-01A	-0.3309
TCGA-BH-A0HF-01A	4.0951
TCGA-BH-A0HF-01A	-0.3766
TCGA-BH-A0HF-01A	1.7221
TCGA-BH-A0HF-01A	-0.4094
TCGA-BH-A0HF-01A	2.528
TCGA-BH-A0HF-01A	-0.3512
TCGA-BH-A0HF-01A	2.638
TCGA-BH-A0HF-01A	-0.2544
TCGA-BH-A0HF-01A	1.8863
TCGA-BH-A0HF-01A	-0.3448
TCGA-BH-A0HF-01A	2.6943
TCGA-BH-A0HF-01A	-0.3699
TCGA-BH-A0HF-01A	2.2668
TCGA-BH-A0HF-01A	-0.3997
TCGA-BH-A0HF-01A	1.9223
TCGA-BH-A0HF-01A	-0.4057
TCGA-BH-A0HF-01A	2.3511
TCGA-BH-A0HF-01A	-0.4097
TCGA-BH-A0HF-01A	2.7231
TCGA-BH-A0HF-01A	-0.4148
TCGA-BH-A0HF-01A	2.6776
TCGA-BH-A0HF-01A	-0.4356
TCGA-BH-A0HF-01A	2.213
TCGA-BH-A0HF-01A	-0.4048
TCGA-BH-A0HF-01A	2.2113
TCGA-BH-A0HF-01A	-0.3989
TCGA-BH-A0HF-01A	1.9837
TCGA-BH-A0HF-01A	-0.3952
TCGA-BH-A0HF-01A	2.974
TCGA-BH-A0HF-01A	-0.3915
TCGA-BH-A0HF-01A	2.2764
TCGA-BH-A0HF-01A	-0.3671
TCGA-BH-A0HF-01A	2.4062
TCGA-BH-A0HF-01A	-0.4367
TCGA-BH-A0HF-01A	0.0404
TCGA-BH-A0HF-01A	-0.448
TCGA-BH-A0HF-01A	1.6413
TCGA-BH-A0HF-01A	-0.3999
TCGA-BH-A0HF-01A	0.0221
TCGA-BH-A0HF-01A	-0.3491
TCGA-BH-A0HF-01A	0.0196
TCGA-BH-A0HF-01A	2.3226
TCGA-BH-A0HF-01A	0.0118
TCGA-BH-A0HF-01A	3.0943
TCGA-BH-A0HF-01A	0.0025
TCGA-BH-A0HF-01A	2.6385
TCGA-BH-A0HF-01A	0.0601
TCGA-BH-A0HF-01A	4.1445
TCGA-BH-A0HF-01A	0.0208
TCGA-BH-A0HF-01A	1.9775
TCGA-BH-A0HF-01A	-0.0666
TCGA-BH-A0HF-01A	3.3758
TCGA-BH-A0HF-01A	0.0148
TCGA-BH-A0HF-01A	4.4956
TCGA-BH-A0HF-01A	0.0291
TCGA-BH-A0HF-01A	2.1573
TCGA-BH-A0HF-01A	-0.0136
TCGA-BH-A0HF-01A	2.8844
TCGA-BH-A0HF-01A	0.0228
TCGA-BH-A0HF-01A	2.4346
TCGA-BH-A0HF-01A	0.0169
TCGA-BH-A0HF-01A	4.1841
TCGA-BH-A0HF-01A	0.0331
TCGA-BH-A0HF-01A	3.604
TCGA-BH-A0HF-01A	0.0276
TCGA-BH-A0HF-01A	3.1144
TCGA-BH-A0HF-01A	0.0422
TCGA-BH-A0HF-01A	2.6128
TCGA-BH-A0HF-01A	0.031
TCGA-BH-A0HF-01A	4.5093
TCGA-BH-A0HF-01A	0.0668
TCGA-BH-A0HF-01A	0.0212
TCGA-BH-A0HF-01A	2.6441
TCGA-BH-A0HF-01A	0.0172
TCGA-BH-A0HF-01A	3.0626
TCGA-BH-A0HF-01A	0.0186
TCGA-BH-A0HF-01A	2.3636
TCGA-BH-A0HF-01A	0.0205
TCGA-BH-A0HF-01A	2.1754
TCGA-BH-A0HF-01A	-0.0247
TCGA-BH-A0HF-01A	3.4217
TCGA-BH-A0HF-01A	0.0038
TCGA-BH-A0HF-01A	1.8822
TCGA-BH-A0HF-01A	0.0232
TCGA-BH-A0HF-01A	2.6049
TCGA-BH-A0HF-01A	0.0129
TCGA-BH-A0HF-01A	2.9276
TCGA-BH-A0HF-01A	0.0168
TCGA-BH-A0HF-01A	3.3182
TCGA-BH-A0HF-01A	-0.0995
TCGA-BH-A0HF-01A	3.6155
TCGA-BH-A0HF-01A	-0.0024
TCGA-BH-A0HF-01A	3.0882
TCGA-BH-A0HF-01A	0.0016
TCGA-BH-A0HF-01A	3.0895
TCGA-BH-A0HF-01A	0.0263
TCGA-BH-A0HF-01A	2.2915
TCGA-BH-A0HF-01A	0.067
TCGA-BH-A0HF-01A	3.384
TCGA-BH-A0HF-01A	0.1405
TCGA-BH-A0HF-01A	2.0413
TCGA-BH-A0HF-01A	0.0562
TCGA-BH-A0HF-01A	2.6098
TCGA-BH-A0HF-01A	0.0177
TCGA-BH-A0HF-01A	2.2814
TCGA-BH-A0HF-01A	0.017
TCGA-BH-A0HF-01A	3.3308
TCGA-BH-A0HF-01A	0.0191
TCGA-BH-A0HF-01A	0.9723
TCGA-BH-A0HF-01A	0.1328
TCGA-BH-A0HF-01A	1.2868
TCGA-BH-A0HF-01A	0.02
TCGA-BH-A0HF-01A	2.9709
TCGA-BH-A0HF-01A	0.0122
TCGA-BH-A0HF-01A	2.2578
TCGA-BH-A0HF-01A	0.03
TCGA-BH-A0HF-01A	3.0265
TCGA-BH-A0HF-01A	0.0133
TCGA-BH-A0HF-01A	2.7821
TCGA-BH-A0HF-01A	-0.0244
TCGA-BH-A0HF-01A	1.8906
TCGA-BH-A0HF-01A	-0.0199
TCGA-BH-A0HF-01A	2.687
TCGA-BH-A0HF-01A	-0.0494
TCGA-BH-A0HF-01A	2.1229
TCGA-BH-A0HF-01A	-0.1031
TCGA-BH-A0HF-01A	3.1253
TCGA-BH-A0HF-01A	0.041
TCGA-BH-A0HF-01A	3.1439
TCGA-BH-A0HF-01A	0.0058
TCGA-BH-A0HF-01A	2.9925
TCGA-BH-A0HF-01A	0.0469
TCGA-BH-A0HF-01A	3.3089
TCGA-BH-A0HF-01A	0.0004
TCGA-BH-A0HF-01A	2.3208
TCGA-BH-A0HF-01A	0.0157
TCGA-BH-A0HF-01A	2.7406
TCGA-BH-A0HF-01A	0.035
TCGA-BH-A0HF-01A	3.6638
TCGA-BH-A0HF-01A	-0.004
TCGA-BH-A0HF-01A	2.4134
TCGA-BH-A0HF-01A	0.0233
TCGA-BH-A0HF-01A	3.1989
TCGA-BH-A0HF-01A	0.0299
TCGA-BH-A0HF-01A	2.2266
TCGA-BH-A0HF-01A	0.0208
TCGA-BH-A0HF-01A	3.1488
TCGA-BH-A0HF-01A	0.0019
TCGA-BH-A0HF-01A	2.3942
TCGA-BH-A0HF-01A	-0.0002
TCGA-BH-A0HF-01A	3.6214
TCGA-BH-A0HF-01A	-0.0431
TCGA-BH-A0HF-01A	2.5414
TCGA-BH-A0HF-01A	0.0356
TCGA-BH-A0HF-01A	3.6419
TCGA-BH-A0HF-01A	-0.0222
TCGA-BH-A0HF-01A	1.9482
TCGA-BH-A0HF-01A	0.0777
TCGA-BH-A0HF-01A	2.4875
TCGA-BH-A0HF-01A	0.0482
TCGA-BH-A0HF-01A	5.2138
TCGA-BH-A0HF-01A	0.0386
TCGA-BH-A0HF-01A	2.6005
TCGA-BH-A0HF-01A	0.0524
TCGA-BH-A0HF-01A	2.1167
TCGA-BH-A0HF-01A	-0.0097
TCGA-BH-A0HF-01A	1.8521
TCGA-BH-A0HF-01A	0.0884
TCGA-BH-A0HF-01A	2.6116
TCGA-BH-A0HF-01A	0.0169
TCGA-BH-A0HF-01A	4.1135
TCGA-BH-A0HF-01A	0.0309
TCGA-BH-A0HF-01A	3.3922
TCGA-BH-A0HF-01A	0.0151
TCGA-BH-A0HF-01A	2.9017
TCGA-BH-A0HF-01A	0.0367
TCGA-BH-A0HF-01A	4.2775
TCGA-BH-A0HF-01A	0.0315
TCGA-BH-A0HF-01A	2.6332
TCGA-BH-A0HF-01A	0.01
TCGA-BH-A0HF-01A	4.0969
TCGA-BH-A0HF-01A	0.0215
TCGA-BH-A0HF-01A	3.0406
TCGA-BH-A0HF-01A	0.0143
TCGA-BH-A0HF-01A	1.2395
TCGA-BH-A0HF-01A	-0.0072
TCGA-BH-A0HF-01A	4.4079
TCGA-BH-A0HF-01A	0.0488
TCGA-BH-A0HF-01A	2.5958
TCGA-BH-A0HF-01A	0.035
TCGA-BH-A0HF-01A	0.02
TCGA-BH-A0HF-01A	3.5367
TCGA-BH-A0HF-01A	0.0385
TCGA-BH-A0HF-01A	1.5811
TCGA-BH-A0HF-01A	0.1022
TCGA-BH-A0HF-01A	3.394
TCGA-BH-A0HF-01A	-0.0136
TCGA-BH-A0HF-01A	2.5542
TCGA-BH-A0HF-01A	0.0048
TCGA-BH-A0HF-01A	-2.8155
TCGA-BH-A0HF-01A	0.017
TCGA-BH-A0HF-01A	2.7317
TCGA-BH-A0HF-01A	0.0273
TCGA-BH-A0HF-01A	2.3791
TCGA-BH-A0HF-01A	0.1319
TCGA-BH-A0HF-01A	4.0989
TCGA-BH-A0HF-01A	0.0145
TCGA-BH-A0HF-01A	3.3726
TCGA-BH-A0HF-01A	0.0184
TCGA-BH-A0HF-01A	2.5525
TCGA-BH-A0HF-01A	0.0333
TCGA-BH-A0HF-01A	3.0368
TCGA-BH-A0HF-01A	0.0194
TCGA-BH-A0HF-01A	1.8898
TCGA-BH-A0HF-01A	-0.0338
TCGA-BH-A0HF-01A	1.8962
TCGA-BH-A0HF-01A	0.0306
TCGA-BH-A0HF-01A	4.759
TCGA-BH-A0HF-01A	0.0045
TCGA-BH-A0HF-01A	2.256
TCGA-BH-A0HF-01A	0.022
TCGA-BH-A0HF-01A	2.4262
TCGA-BH-A0HF-01A	-0.1074
TCGA-BH-A0HF-01A	1.6784
TCGA-BH-A0HF-01A	0.0574
TCGA-BH-A0HF-01A	1.6288
TCGA-BH-A0HF-01A	0.0446
TCGA-BH-A0HF-01A	2.6993
TCGA-BH-A0HF-01A	0.0034
TCGA-BH-A0HF-01A	1.7857
TCGA-BH-A0HF-01A	0.0571
TCGA-BH-A0HF-01A	3.8317
TCGA-BH-A0HF-01A	0.0786
TCGA-BH-A0HF-01A	2.8266
TCGA-BH-A0HF-01A	-0.0644
TCGA-BH-A0HF-01A	2.8059
TCGA-BH-A0HF-01A	0.0451
TCGA-BH-A0HF-01A	2.5128
TCGA-BH-A0HF-01A	-0.0028
TCGA-BH-A0HF-01A	4.2495
TCGA-BH-A0HF-01A	0.0281
TCGA-BH-A0HF-01A	3.1367
TCGA-BH-A0HF-01A	0.0436
TCGA-BH-A0HF-01A	1.8565
TCGA-BH-A0HF-01A	0.0039
TCGA-BH-A0HF-01A	2.1274
TCGA-BH-A0HF-01A	0.0391
TCGA-BH-A0HF-01A	2.34
TCGA-BH-A0HF-01A	0.0242
TCGA-BH-A0HF-01A	2.0283
TCGA-BH-A0HF-01A	0.0281
TCGA-BH-A0HF-01A	2.3105
TCGA-BH-A0HF-01A	0.0198
TCGA-BH-A0HF-01A	3.5242
TCGA-BH-A0HF-01A	0.0296
TCGA-BH-A0HF-01A	2.8924
TCGA-BH-A0HF-01A	0.0183
TCGA-BH-A0HF-01A	3.0205
TCGA-BH-A0HF-01A	0.0603
TCGA-BH-A0HF-01A	2.6316
TCGA-BH-A0HF-01A	0.0175
TCGA-BH-A0HF-01A	5.3768
TCGA-BH-A0HF-01A	-0.005
TCGA-BH-A0HF-01A	2.3543
TCGA-BH-A0HF-01A	0.0297
TCGA-BH-A0HF-01A	2.5979
TCGA-BH-A0HF-01A	0.0307
TCGA-BH-A0HF-01A	2.7466
TCGA-BH-A0HF-01A	0.0524
TCGA-BH-A0HF-01A	3.7526
TCGA-BH-A0HF-01A	0.0378
TCGA-BH-A0HF-01A	2.8141
TCGA-BH-A0HF-01A	-0.0824
TCGA-BH-A0HF-01A	2.3861
TCGA-BH-A0HF-01A	0.0308
TCGA-BH-A0HF-01A	2.6554
TCGA-BH-A0HF-01A	0.0141
TCGA-BH-A0HF-01A	2.9321
TCGA-BH-A0HF-01A	0.0396
TCGA-BH-A0HF-01A	3.1266
TCGA-BH-A0HF-01A	0.0109
TCGA-BH-A0HF-01A	2.6372
TCGA-BH-A0HF-01A	-0.006
TCGA-BH-A0HF-01A	2.2528
TCGA-BH-A0HF-01A	0.0262
TCGA-BH-A0HF-01A	2.9322
TCGA-BH-A0HF-01A	0.0579
TCGA-BH-A0HF-01A	3.268
TCGA-BH-A0HF-01A	-0.0032
TCGA-BH-A0HF-01A	2.5806
TCGA-BH-A0HF-01A	0.0337
TCGA-BH-A0HF-01A	3.5918
TCGA-BH-A0HF-01A	0.0039
TCGA-BH-A0HF-01A	2.7665
TCGA-BH-A0HF-01A	-0.005
TCGA-BH-A0HF-01A	2.0974
TCGA-BH-A0HF-01A	0.0157
TCGA-BH-A0HF-01A	3.2186
TCGA-BH-A0HF-01A	0.1319
TCGA-BH-A0HF-01A	2.0504
TCGA-BH-A0HF-01A	-0.0206
TCGA-BH-A0HF-01A	2.9066
TCGA-BH-A0HF-01A	0.0798
TCGA-BH-A0HF-01A	-1.8827
TCGA-BH-A0HF-01A	0.0201
TCGA-BH-A0HF-01A	3.2939
TCGA-BH-A0HF-01A	0.03
TCGA-BH-A0HF-01A	4.7096
TCGA-BH-A0HF-01A	0.0327
TCGA-BH-A0HF-01A	2.0534
TCGA-BH-A0HF-01A	0.0716
TCGA-BH-A0HF-01A	3.6517
TCGA-BH-A0HF-01A	-0.0191
TCGA-BH-A0HF-01A	2.2627
TCGA-BH-A0HF-01A	0.0083
TCGA-BH-A0HF-01A	0.0446
TCGA-BH-A0HF-01A	-2.3028
TCGA-BH-A0HF-01A	0.0185
TCGA-BH-A0HF-01A	3.4684
TCGA-BH-A0HF-01A	0.0539
TCGA-BH-A0HF-01A	1.8203
TCGA-BH-A0HF-01A	0.0584
TCGA-BH-A0HF-01A	2.504
TCGA-BH-A0HF-01A	-0.0644
TCGA-BH-A0HF-01A	2.8143
TCGA-BH-A0HF-01A	0.0449
TCGA-BH-A0HF-01A	2.9871
TCGA-BH-A0HF-01A	0.0582
TCGA-BH-A0HF-01A	3.0245
TCGA-BH-A0HF-01A	0.0348
TCGA-BH-A0HF-01A	-2.3591
TCGA-BH-A0HF-01A	0.0456
TCGA-BH-A0HF-01A	3.1931
TCGA-BH-A0HF-01A	0.0394
TCGA-BH-A0HF-01A	-3.1258
TCGA-BH-A0HF-01A	0.0295
TCGA-BH-A0HF-01A	3.1135
TCGA-BH-A0HF-01A	-0.0347
TCGA-BH-A0HF-01A	3.6747
TCGA-BH-A0HF-01A	0.0461
TCGA-BH-A0HF-01A	0.6564
TCGA-BH-A0HF-01A	-0.0369
TCGA-BH-A0HF-01A	3.314
TCGA-BH-A0HF-01A	0.0525
TCGA-BH-A0HF-01A	2.4521
TCGA-BH-A0HF-01A	-0.0279
TCGA-BH-A0HF-01A	3.2693
TCGA-BH-A0HF-01A	-0.0031
TCGA-BH-A0HF-01A	2.7846
TCGA-BH-A0HF-01A	0.0016
TCGA-BH-A0HF-01A	1.4254
TCGA-BH-A0HF-01A	0.0852
TCGA-BH-A0HF-01A	1.6804
TCGA-BH-A0HF-01A	0.0501
TCGA-BH-A0HF-01A	1.2899
TCGA-BH-A0HF-01A	0.0899
TCGA-BH-A0HF-01A	3.5929
TCGA-BH-A0HF-01A	0.0055
TCGA-BH-A0HF-01A	1.9316
TCGA-BH-A0HF-01A	0.0241
TCGA-BH-A0HF-01A	1.8697
TCGA-BH-A0HF-01A	0.0496
TCGA-BH-A0HF-01A	3.2265
TCGA-BH-A0HF-01A	0.0114
TCGA-BH-A0HF-01A	2.7295
TCGA-BH-A0HF-01A	0.0228
TCGA-BH-A0HF-01A	2.2889
TCGA-BH-A0HF-01A	0.0568
TCGA-BH-A0HF-01A	3.2181
TCGA-BH-A0HF-01A	0.0316
TCGA-BH-A0HF-01A	2.7008
TCGA-BH-A0HF-01A	0.0907
TCGA-BH-A0HF-01A	2.7167
TCGA-BH-A0HF-01A	0.0455
TCGA-BH-A0HF-01A	3.6412
TCGA-BH-A0HF-01A	0.041
TCGA-BH-A0HF-01A	4.2826
TCGA-BH-A0HF-01A	0.0523
TCGA-BH-A0HF-01A	3.8
TCGA-BH-A0HF-01A	0.0188
TCGA-BH-A0HF-01A	2.1168
TCGA-BH-A0HF-01A	-0.1445
TCGA-BH-A0HF-01A	2.912
TCGA-BH-A0HF-01A	0.0144
TCGA-BH-A0HF-01A	3.8816
TCGA-BH-A0HF-01A	0.0378
TCGA-BH-A0HF-01A	2.6584
TCGA-BH-A0HF-01A	0.018
TCGA-BH-A0HF-01A	5.0586
TCGA-BH-A0HF-01A	0.049
TCGA-BH-A0HF-01A	3.258
TCGA-BH-A0HF-01A	-0.0096
TCGA-BH-A0HF-01A	1.8795
TCGA-BH-A0HF-01A	0.034
TCGA-BH-A0HF-01A	2.6063
TCGA-BH-A0HF-01A	-0.38
TCGA-BH-A0HF-01A	0.8465
TCGA-BH-A0HF-01A	1.7313
TCGA-BH-A0HF-01A	-0.4271
TCGA-BH-A0HF-01A	4.1615
TCGA-BH-A0HF-01A	-0.3866
TCGA-BH-A0HF-01A	3.4712
TCGA-BH-A0HF-01A	-0.4014
TCGA-BH-A0HF-01A	2.7648
TCGA-BH-A0HF-01A	-0.3991
TCGA-BH-A0HF-01A	1.5477
TCGA-BH-A0HF-01A	-0.4072
TCGA-BH-A0HF-01A	3.0266
TCGA-BH-A0HF-01A	-0.3755
TCGA-BH-A0HF-01A	-3.8169
TCGA-BH-A0HF-01A	-0.3828
TCGA-BH-A0HF-01A	0.0389
TCGA-BH-A0HF-01A	2.6317
TCGA-BH-A0HF-01A	0.0857
TCGA-BH-A0HF-01A	2.6466
TCGA-BH-A0HF-01A	0.0157
TCGA-BH-A0HF-01A	3.435
TCGA-BH-A0HF-01A	0.0358
TCGA-BH-A0HF-01A	1.985
TCGA-BH-A0HF-01A	0.0506
TCGA-BH-A0HF-01A	2.3394
TCGA-BH-A0HF-01A	0.0224
TCGA-BH-A0HF-01A	3.29
TCGA-BH-A0HF-01A	-0.0019
TCGA-BH-A0HF-01A	2.7701
TCGA-BH-A0HF-01A	0.0522
TCGA-BH-A0HF-01A	1.2418
TCGA-BH-A0HF-01A	0.012
TCGA-BH-A0HF-01A	4.0281
TCGA-BH-A0HF-01A	0.0114
TCGA-BH-A0HF-01A	4.1711
TCGA-BH-A0HF-01A	0.0052
TCGA-BH-A0HF-01A	2.7725
TCGA-BH-A0HF-01A	0.0525
TCGA-BH-A0HF-01A	3.8428
TCGA-BH-A0HF-01A	0.0193
TCGA-BH-A0HF-01A	3.0912
TCGA-BH-A0HF-01A	0.0249
TCGA-BH-A0HF-01A	3.7448
TCGA-BH-A0HF-01A	0.033
TCGA-BH-A0HF-01A	3.317
TCGA-BH-A0HF-01A	0.0636
TCGA-BH-A0HF-01A	2.1322
TCGA-BH-A0HF-01A	0.0847
TCGA-BH-A0HF-01A	3.5362
TCGA-BH-A0HF-01A	0.0653
TCGA-BH-A0HF-01A	2.3695
TCGA-BH-A0HF-01A	0.0073
TCGA-BH-A0HF-01A	2.3369
TCGA-BH-A0HF-01A	-0.0472
TCGA-BH-A0HF-01A	3.9074
TCGA-BH-A0HF-01A	0.0275
TCGA-BH-A0HF-01A	3.5958
TCGA-BH-A0HF-01A	0.0049
TCGA-BH-A0HF-01A	4.3154
TCGA-BH-A0HF-01A	-0.007
TCGA-BH-A0HF-01A	2.4499
TCGA-BH-A0HF-01A	0.0031
TCGA-BH-A0HF-01A	3.1051
TCGA-BH-A0HF-01A	0.0138
TCGA-BH-A0HF-01A	3.6633
TCGA-BH-A0HF-01A	0.0282
TCGA-BH-A0HF-01A	3.1149
TCGA-BH-A0HF-01A	-0.0133
TCGA-BH-A0HF-01A	2.6723
TCGA-BH-A0HF-01A	-0.0204
TCGA-BH-A0HF-01A	2.0831
TCGA-BH-A0HF-01A	-0.1218
TCGA-BH-A0HF-01A	2.2192
TCGA-BH-A0HF-01A	-0.0198
TCGA-BH-A0HF-01A	2.4126
TCGA-BH-A0HF-01A	-0.0419
TCGA-BH-A0HF-01A	1.6591
TCGA-BH-A0HF-01A	-0.001
TCGA-BH-A0HF-01A	2.2076
TCGA-BH-A0HF-01A	-0.0056
TCGA-BH-A0HF-01A	0.5519
TCGA-BH-A0HF-01A	2.3138
TCGA-BH-A0HF-01A	0.0215
TCGA-BH-A0HF-01A	3.0338
TCGA-BH-A0HF-01A	0.0382
TCGA-BH-A0HF-01A	3.8098
TCGA-BH-A0HF-01A	-0.001
TCGA-BH-A0HF-01A	2.578
TCGA-BH-A0HF-01A	0.0236
TCGA-BH-A0HF-01A	2.555
TCGA-BH-A0HF-01A	-0.0095
TCGA-BH-A0HF-01A	2.4168
TCGA-BH-A0HF-01A	0.0147
TCGA-BH-A0HF-01A	2.4501
TCGA-BH-A0HF-01A	0.0261
TCGA-BH-A0HF-01A	3.0851
TCGA-BH-A0HF-01A	0.0808
TCGA-BH-A0HF-01A	2.9256
TCGA-BH-A0HF-01A	0.0686
TCGA-BH-A0HF-01A	1.5576
TCGA-BH-A0HF-01A	-0.0014
TCGA-BH-A0HF-01A	3.3307
TCGA-BH-A0HF-01A	0.0152
TCGA-BH-A0HF-01A	4.1681
TCGA-BH-A0HF-01A	-0.0108
TCGA-BH-A0HF-01A	3.9147
TCGA-BH-A0HF-01A	-0.0455
TCGA-BH-A0HF-01A	1.8776
TCGA-BH-A0HF-01A	0.0193
TCGA-BH-A0HF-01A	1.7495
TCGA-BH-A0HF-01A	0.0195
TCGA-BH-A0HF-01A	-1.203
TCGA-BH-A0HF-01A	-0.1963
TCGA-BH-A0HF-01A	-0.383
TCGA-BH-A0HF-01A	4.1457
TCGA-BH-A0HF-01A	-0.3681
TCGA-BH-A0HF-01A	3.0098
TCGA-BH-A0HF-01A	-0.3801
TCGA-BH-A0HF-01A	2.7581
TCGA-BH-A0HF-01A	-0.3503
TCGA-BH-A0HF-01A	-3.3272
TCGA-BH-A0HF-01A	-0.3983
TCGA-BH-A0HF-01A	2.103
TCGA-BH-A0HF-01A	-0.3855
TCGA-BH-A0HF-01A	2.0457
TCGA-BH-A0HF-01A	-0.422
TCGA-BH-A0HF-01A	3.3756
TCGA-BH-A0HF-01A	-0.3805
TCGA-BH-A0HF-01A	3.1094
TCGA-BH-A0HF-01A	-0.4723
TCGA-BH-A0HF-01A	2.9438
TCGA-BH-A0HF-01A	-0.437
TCGA-BH-A0HF-01A	0.8045
TCGA-BH-A0HF-01A	-0.434
TCGA-BH-A0HF-01A	3.4922
TCGA-BH-A0HF-01A	-0.3947
TCGA-BH-A0HF-01A	3.8156
TCGA-BH-A0HF-01A	-0.4121
TCGA-BH-A0HF-01A	-3.3786
TCGA-BH-A0HF-01A	-0.4065
TCGA-BH-A0HF-01A	2.2838
TCGA-BH-A0HF-01A	-0.3514
TCGA-BH-A0HF-01A	3.4652
TCGA-BH-A0HF-01A	-0.3941
TCGA-BH-A0HF-01A	2.4612
TCGA-BH-A0HF-01A	-0.303
TCGA-BH-A0HF-01A	2.4544
TCGA-BH-A0HF-01A	-0.1571
TCGA-BH-A0HF-01A	2.8575
TCGA-BH-A0HF-01A	-0.4125
TCGA-BH-A0HF-01A	4.2517
TCGA-BH-A0HF-01A	-0.3829
TCGA-BH-A0HF-01A	1.8347
TCGA-BH-A0HF-01A	-0.3885
TCGA-BH-A0HF-01A	-0.7221
TCGA-BH-A0HF-01A	-0.2921
TCGA-BH-A0HF-01A	2.3064
TCGA-BH-A0HF-01A	-0.4176
TCGA-BH-A0HF-01A	2.5756
TCGA-BH-A0HF-01A	-0.4111
TCGA-BH-A0HF-01A	2.5897
TCGA-BH-A0HF-01A	-0.1031
TCGA-BH-A0HF-01A	-0.3824
TCGA-BH-A0HF-01A	2.9015
TCGA-BH-A0HF-01A	-0.3585
TCGA-BH-A0HF-01A	4.6286
TCGA-BH-A0HF-01A	-0.4174
TCGA-BH-A0HF-01A	3.3987
TCGA-BH-A0HF-01A	-0.4452
TCGA-BH-A0HF-01A	4.0605
TCGA-BH-A0HF-01A	-0.4181
TCGA-BH-A0HF-01A	-5.1323
TCGA-BH-A0HF-01A	-0.4015
TCGA-BH-A0HF-01A	0.0193
TCGA-BH-A0HF-01A	2.0297
TCGA-BH-A0HF-01A	0.056
TCGA-BH-A0HF-01A	-1.7215
TCGA-BH-A0HF-01A	0.0828
TCGA-BH-A0HF-01A	3.6082
TCGA-BH-A0HF-01A	0.0418
TCGA-BH-A0HF-01A	3.7046
TCGA-BH-A0HF-01A	0.0559
TCGA-BH-A0HF-01A	2.4913
TCGA-BH-A0HF-01A	0.0261
TCGA-BH-A0HF-01A	3.3874
TCGA-BH-A0HF-01A	0.0408
TCGA-BH-A0HF-01A	4.8284
